"A","X1","X2","X3","X4","Yn1","Y0","Y1"
0,0.257445057814092,-1.35572540074707,-1.17268318507836,0,22.58406638,22.44449866,20.8053299
0,0.209722855603548,-1.65953938323054,-1.79716927812242,0,22.81418963,20.05600052,20.6624706
0,-0.112596955020196,-1.05839845101051,-1.90911235371782,0,25.00958222,24.80270575,25.34624785
0,-0.0187431578736798,-2.07973470757399,-1.35870054622449,0,17.27397731,17.69468325,14.38394057
0,0.374099651378309,-1.10498604068647,-1.64690351368377,0,15.5304888,14.18251355,13.46903641
0,0.442240980233626,-1.93302741435302,-3.18663594559714,0,11.2286002,11.00799684,10.03280871
0,0.316940575179664,-1.17524191019184,-3.5345348834342,0,20.61255386,24.63472647,20.43120598
0,0.944391830555742,-1.73010592623435,-1.36828065686188,0,24.66670417,26.30781521,23.57490994
0,0.710581626997133,-2.67235116834178,-3.54599086639749,0,17.70564367,15.3631797,17.97817971
0,0.790334401105832,-1.39827594285234,-1.2968272389195,0,25.86003968,25.03145487,26.04082945
0,0.991812210293441,-0.982834974056003,-1.4331948903419,0,27.57959749,27.95006877,25.26164733
0,0.324837342555859,-1.60652301641026,-2.46626576061815,0,24.69420725,27.48521543,27.45034717
0,0.298980815049946,-2.11526243825382,-1.13334961704946,0,19.08442331,19.01669759,17.25663717
0,0.87466001062953,-1.12670838286564,-2.18313409628223,0,23.26787021,22.14311572,19.29669031
0,1.00341797826818,-1.38574119720548,-2.57696445678445,0,18.51705933,18.37779156,16.62279052
0,0.0081052953830593,-1.76328851107878,-2.29936854758017,0,16.91102966,16.70214508,14.49849469
0,0.185973768568217,-2.98478404821326,-3.05832795184741,0,13.28453301,15.45770878,14.17189133
0,0.719914042774638,-0.793312163899268,-2.42564929829468,0,23.09797482,23.80177247,22.23328946
0,0.941403540153738,-1.11168839443808,-1.21289580210223,0,12.47495131,13.18938171,13.0274633
0,0.698151299486651,-1.74474197393913,-0.815050905444457,0,6.286954569,7.603172863,6.959988808
0,1.65785208414959,-1.38271747904773,-2.22739709236223,1,21.51859822,20.72765756,19.61181475
0,0.664391005007394,-1.21575877514049,-2.24321680264976,0,16.50062267,16.23351879,14.79690876
0,0.883424402269808,-0.815862724424674,-1.90466111852751,0,25.71920186,25.37224538,22.83741041
0,0.359886522878299,-0.758712837372906,-1.84265343118301,0,20.27588499,20.95320812,19.27597555
0,0.524939063753633,-1.24260812202885,-2.04813590782977,0,25.43574729,28.45738436,28.36774098
0,0.216800832955372,-1.05308038175405,-1.96856197237905,0,21.5159244,22.87770709,17.65620143
0,1.2233943972951,-1.53652910696472,-2.18701874239504,0,18.35683904,19.31116862,18.66142033
0,0.653109352899783,-0.499084308501328,-1.93812332666616,0,16.04763031,15.54483498,14.1008446
0,1.13797954953042,-0.808538567311814,-0.327849451611362,0,19.07736557,19.29281768,19.87024388
0,1.78529385581758,-0.588421864595241,-0.784342244140474,0,22.11544581,21.60603464,20.58820544
0,-0.317160287530755,-1.69533879591408,-3.2703457785447,0,31.5840622,31.68799512,32.25806452
0,-0.262177334098465,-1.44250302242596,-1.94905447906442,0,20.97105083,17.37364621,20.68584071
0,-0.578030043748858,-1.64148997209067,-4.05142976626607,0,21.37103403,26.43329166,32.1888412
0,0.0366484188970752,-0.758180626633946,-2.78865320189279,0,16.27981947,15.06988366,12.88564907
0,0.327023629497755,-1.58222890200104,-3.4596085069599,0,36.19935543,37.16793309,37.28395062
0,1.07981247355228,-1.27847876212632,-2.82282320780202,0,17.5,16.84771083,14.79430918
0,1.76227927970404,-0.45956509754115,-0.665513210447111,0,21.78767907,22.90421093,18.8293297
0,0.69193329504732,-0.652434434497407,-1.11484236905405,0,9.385601206,8.478893741,8.626862618
0,4.41157622000249,1.01569740382339,1.21218238107963,1,21.00720571,21.18941682,18.90907667
0,1.26106146024984,-1.53379194414021,-2.42592027877312,0,16.55919425,17.29885057,16.90480609
0,0.372170956304307,-2.59645765006179,-2.41286168072305,0,18.459858,21.72374367,19.37543974
0,1.36136389057062,-1.42812592001037,-2.20837830190348,0,22.83960252,23.14987932,20.83128784
0,0.439283457569184,-1.17584286599917,-2.22786188175111,0,15.20816492,17.78065544,16.38152474
0,0.901506439784083,-0.808358690606082,-1.18695764561079,0,18.563954,17.94306916,16.39664804
0,0.293787359515767,-1.09512890922915,-3.05133784165943,0,14.71379867,17.84987499,15.93779297
0,0.586844453572255,-2.30127679523698,-2.87057098937909,0,14.94507366,14.39029492,15.61615017
0,1.91219041669817,-0.692036254322166,-0.392677920053224,0,19.52849622,18.62133302,17.14042372
0,0.410804296720476,-1.58205519312884,-3.0235722583248,0,19.16549167,18.89436802,17.85714286
0,0.825589351992082,-1.4267773218256,-2.32854456202252,0,18.72296468,18.33683353,16.25968015
0,0.768664412099921,-1.42845488265645,-1.32250109175364,0,12.89699645,13.83897081,13.26980879
0,0.489794508630249,-0.684975260411558,-3.25251211824549,0,13.29457734,10.36770805,13.20803742
0,0.617181873029576,-0.776199993786473,-1.98325630859448,0,23.67739549,27.16100812,29.64325434
0,1.0792941140637,-0.789465904291394,-3.15878834609436,0,27.49248346,29.61598413,28.63270288
0,0.929937843475634,-1.11222890962556,-2.06181167481411,0,26.14192146,27.60298683,23.35120643
0,0.016042189524486,-1.77363474067183,-2.38370515555047,0,13.20676847,13.09131797,13.58260206
0,-0.245437073681738,-1.93025671566233,-1.84881005419264,0,23.2506148,19.96893721,22.73969608
0,1.3710443845631,-0.0817002024724355,-0.403291039496223,0,27.76348733,30.49393472,28.11728098
0,0.375601982648795,-1.69077923880449,-3.56665110066133,0,22.90159386,21.40589073,21.56438827
0,1.43611757005486,-0.720315128009274,-1.77323463013102,0,27.54233919,25.35827136,26.980556
0,0.365172723905869,-0.973377223649134,-1.7287669110763,0,17.72932496,19.97598515,19.48261056
0,0.0635362616529854,-2.15881845477327,-2.31072631122416,0,23.74814468,23.29707629,19.88550768
0,0.326576885173824,-1.06054251994106,-2.80810913239072,0,17.38930155,16.45041705,15.52886024
0,0.45221276752208,-2.01594996720888,-1.0897208688023,0,16.17639739,15.95460938,13.81062356
0,2.16987511815022,-0.317804399898539,0.753597268270297,0,17.23400354,18.16984947,16.66513091
0,-0.455353997288179,-1.22869758994446,-0.731528150554305,0,18.39441038,14.14427157,16.29753448
0,1.30524920788088,-1.60629659745396,-0.670355048847779,0,19.23005738,20.64869465,18.41715976
0,0.969347330615192,-1.69562197691687,-1.41680452293528,0,21.53123121,21.78142903,24.11456403
0,0.671176390136199,-2.69562503872648,-1.54732515638804,0,7.336190587,6.971844474,6.151639808
0,1.30532900161464,-0.734777473756467,-1.87971685104797,0,20.83834552,20.84521554,18.75909753
0,0.894673690686918,-1.07108464048028,-3.02382514048598,0,22.46588404,23.93473974,22.20419446
0,1.87904342521956,0.0793420071188601,-2.76746535283706,1,24.06142371,26.84324891,25.88731831
0,0.692485660373813,-1.38988429417401,-1.51013516972738,0,27.7244133,27.24483383,29.23746966
0,3.21345387081729,1.65518226355816,3.14122361310928,0,16.26597244,16.571424,15.68219813
0,0.59134862735297,-2.2822887463185,-1.98035418661901,0,22.49142276,22.09989806,21.8872521
0,1.10011321433542,-1.0423795086475,0.145673408033131,0,24.65309572,22.94109468,21.57053384
0,0.751910459963296,-0.503869655337565,-0.504260471604778,0,14.69709223,16.29046732,13.17061785
0,0.253671113511197,-1.78331552187532,-2.5178267175645,0,13.47202206,12.1584357,12.85266458
0,0.696342341939125,-0.198363964727941,-1.18312446387239,0,17.25043126,19.93379652,19.3359711
0,1.07215057550249,-1.78683841275789,-0.759961876784507,0,12.90259992,13.59584127,12.61233206
0,-1.09499693249814,-2.24098184550879,-2.38260197751632,0,12.8742515,14.53224342,11.44447881
0,1.91809115357014,-0.0505724120084105,0.692225437878943,0,18.1677654,18.64135103,18.12092427
0,4.12755730483118,2.13075880028568,2.67296786550198,0,15.34726303,15.02606006,13.31219978
0,0.29836540573398,-0.880344181052926,-1.51273250493882,0,16.00428367,14.18104467,14.05657626
0,1.33785264168746,0.26850933709409,1.59858021453588,0,17.99971486,18.80020212,15.87672973
0,0.251344617211662,-1.76888740345547,-1.23348487292968,0,14.45086705,12.62909046,15.14503817
0,0.182166479571179,-1.13221946658983,-0.17108028967267,0,13.27523998,14.34289526,11.69440339
0,1.98376399022996,-0.15685914699087,0.412819571142555,0,18.46171995,19.57976757,17.30129149
0,0.217308212189362,-1.64247444682947,-1.8433441779715,0,17.58169935,19.15582271,18.33625455
0,-0.422542212810317,-1.47430574812665,-1.23311506504104,0,13.04049417,12.67566823,10.96308632
0,1.3668791849888,-0.63940254210692,-0.550048542196615,0,13.54401806,14.26631574,12.20970081
0,1.80488050627548,-0.870793359974144,-0.819119974663449,0,27.58077226,28.49482799,25.64594267
0,0.70707572646763,-1.20572318447282,-0.120827488812902,0,18.44444444,18.31876851,17.98972016
0,0.784398580109546,-0.766484674098126,-0.696224341487639,0,10.93691802,10.28590207,10.70350664
0,0.520231942864412,-0.900888335649799,-1.07943160683854,0,12.3275069,13.6199095,14.87755639
0,2.04492253798376,-0.705912372384709,0.187010566829199,0,19.37975369,19.44085289,18.15643512
0,0.827924377358223,0.16506853177635,-0.835282331513732,1,30.71276801,34.72780078,39.59486988
0,1.47122311428274,0.616519601471188,0.862727299813649,0,18.15322605,16.60802038,15.72821642
0,1.28108629294631,-0.584585748722555,-0.401854158582911,0,15.96969755,16.19279307,15.29335961
0,2.36150834076254,1.0520553511722,1.2319988866061,0,17.1871007,17.21822414,16.24855248
0,0.531619258809537,-2.01009388585435,-2.09782004097809,0,12.75591266,15.33494754,16.21313702
0,-0.0214150893796534,-0.91169236784656,-0.367106813836148,0,13.36206897,15.63439567,16.97807354
0,1.17036121211,-0.560345416162235,-0.991985409949101,0,16.12344717,17.38585806,16.30633538
0,0.804598402455367,-1.00096357824233,0.227452785531429,0,18.48972977,16.39557157,15.68184669
0,-0.0137186546372941,-5.77850266326093,-2.73961918494535,0,11.02187286,11.35139614,12.37759499
0,0.356632048966568,-1.79086903665441,-1.02286595296206,0,23.07735083,22.3604573,18.65968825
0,0.823833924053262,-1.69898723539917,-0.938206075231976,0,20.08733624,20.41720743,21.22806484
0,0.0832481502968059,-1.47710948483148,-0.88940333747906,0,16.79773994,18.52546314,15.0910542
0,0.968380781944114,-0.584528288300299,0.38215511883086,0,12.91134393,14.25190922,13.72717564
0,1.31433004963725,-1.19029435580617,-0.80063518115221,0,12.41712758,12.69972799,12.08712512
0,0.864822075118684,-1.76662552337276,-0.760360509939846,0,15.6076496,16.80801377,12.4771202
0,-0.377011431603839,-1.03744941824699,-2.77439228403104,0,17.96875,23.18763326,16.88058036
0,0.392233258463558,-2.36931391109209,-1.26049477459725,0,14.78042794,15.57484872,16.76235391
0,0.650555625441576,-1.32638917231508,-0.498974553558703,0,19.97073595,20.07349745,16.21621622
0,0.967035240900256,-0.945716592298312,-1.29333227372312,0,18.1369863,14.38964804,11.9709388
0,0.818574159363744,-1.89138200181862,-1.55573170753871,0,20.37296189,23.41094221,22.9648351
0,0.976036247819626,0.0154846909905712,0.277377247828324,0,16.83702519,16.43673205,14.64830745
0,1.39049021462262,-0.516092614233525,-0.0450460756847465,0,19.3648984,19.43398113,17.38772147
0,-0.0916191792130089,-0.648429235627677,-0.241560778179342,0,17.11399981,15.26296433,14.43335709
0,1.31444058862858,-1.34381516898919,-0.793291787481645,0,10.80407991,10.17434158,9.862161402
0,0.843658846160184,-0.986387051514064,-0.23365380320336,0,14.66776253,14.59992416,13.8011622
0,1.82186952539721,-0.443134009754713,-2.14066745639667,0,16.41877535,22.02123876,20.33812256
0,1.26742143111803,-1.72943549932445,-1.12678281904513,0,17.0950088,16.7365634,16.21433811
0,1.31075358389932,0.237658974676019,-0.115156832855901,0,16.05487715,16.6473444,13.98355084
0,1.26361108043677,-1.27684968655189,-1.16753300819755,0,19.7346697,20.33930433,20.66003371
0,0.692323236710561,-1.5260432713638,-0.414083664736094,0,18.19757366,16.46823189,16.42651297
0,0.75780240929318,0.87749244146836,0.464526444684416,0,21.54630535,21.5625,20.30090684
0,-0.316322705159619,-1.59644158186779,-0.162630759518859,0,12.62135922,14.16464891,11.68956375
0,2.63268856379086,-0.283043658679373,-0.462196230588703,0,19.71137622,19.94849492,17.79854045
0,0.757651835492304,-1.03706883111083,0.0359775517591583,0,15.40288498,14.69818106,13.35984373
0,0.711948249559194,-1.11127975472273,0.0497479153526041,0,11.89555482,13.53532389,11.97626588
0,1.97599831210917,0.300609349605195,2.55326373543135,0,15.10874556,15.4025186,14.30222825
0,0.768307515885416,-2.92391371291139,-1.57462694363646,0,16.45565253,14.67191958,14.2503711
0,0.669876930922824,-2.20766529697954,-1.51345116070123,0,18.2907966,23.03600811,20.14858172
0,0.752304511566348,-0.882328743723477,0.0190282126710025,0,18.20482182,17.83430685,16.95369564
0,1.58536489780208,-1.46191236479899,-0.965876545216702,0,15.92927456,15.99295627,15.31241654
0,0.213467266046692,-1.34973494083102,-1.67282681007657,0,0.065651261,10.95104622,14.47131464
0,1.33839033016487,-0.655849084050246,-1.66365805391881,0,19.0927387,19.45546051,20.18052526
0,0.970148037853712,-1.40133374313059,-0.845771765129905,0,15.39637475,16.34775151,15.667081
0,0.470767419245033,-1.65119002431664,-1.05003734374221,0,18.36515978,19.46979996,21.46958074
0,0.224156728103097,-1.51767727589444,-0.836205423737548,0,13.61691091,13.75383828,13.53542914
0,0.159324574361362,-0.970371296786991,-0.0611712784634524,0,8.668297798,11.8159204,11.15543236
0,0.64768644305202,-1.07927061403706,-2.76575225129209,0,20.23568623,22.92502682,22.03011712
0,1.49912453118742,-1.69286299157821,-1.41317350996928,0,17.87086856,18.19048032,16.73877286
0,1.24135148229991,-1.02357304434381,-2.05387211326601,0,19.75244663,20.82795079,19.46794213
0,0.8004528334694,-1.51490187526788,-1.00249435193101,0,24.96011699,23.02394228,20.76334901
0,1.48846703222772,-0.162335844351656,-2.80968547507835,0,19.99371455,21.81368581,19.9654636
0,0.300722093388992,-0.940951491444789,-0.0426903420848115,0,17.08793165,15.77769928,16.30214074
0,0.784807248829653,-1.40242335453851,-1.95711869720254,0,22.43882628,22.14046601,20.08992634
0,1.10949654058701,-2.76371832197148,-1.54765079038811,0,15.21239287,14.2271796,16.4926748
0,-0.401495421954263,-0.86925036439931,-1.0235301745126,0,16.34293369,13.43363783,12.02052944
0,1.86805415541889,0.00122262696789595,-1.27053341825065,0,19.30137316,19.62681541,18.4344109
0,2.32641377795083,-0.283530426591012,-0.153958871561233,1,29.20456219,29.23338715,23.6626091
0,-0.627625807742559,-1.39432453274612,-1.58860710675545,0,22.63625283,24.30370765,22.25901398
0,-0.353859059296233,-0.57723606977834,-0.425749231279998,0,12.29560147,15.09960665,13.09266557
0,0.0580626670309629,-1.87707898255153,-1.50929644104109,0,11.16352201,12.12884933,11.14360231
0,0.70201490530803,-1.6304494878362,-1.52771670073684,0,8.531406006,10.79422383,9.715025907
0,0.7392047772811,-0.783943729530222,-0.9566949166937,0,11.77520071,11.60798573,11.85185185
0,1.3375759855758,-0.693780693276264,-1.90369185368347,0,22.80101259,25.87186435,24.62829979
0,0.97505376653223,-1.12652388028476,-1.93513544497132,0,19.8691675,17.91924394,18.93186567
0,0.778803738305641,-1.82443238150029,-1.98049331059199,0,23.10680935,22.37786129,24.78374296
0,-0.112927524693896,-0.820072256981307,0.169440777205782,0,15.5291411,18.45477147,16.36536632
0,0.0660250317711401,-1.14542216371566,0.152003379217338,0,14.02087553,13.36629839,12.7834424
0,1.63294994350143,0.00904699399731206,-0.308088720305338,0,20.76952285,20.65893364,19.92724779
0,0.346551736418596,-1.01814896026257,-1.42523642313743,0,15.52829976,17.34722613,15.46188138
0,1.2202650553549,-1.13458591634353,-1.19824688248362,0,14.0117241,13.58234295,13.3967499
0,1.13499046781255,-1.26446861814746,-1.15404191648991,0,7.440979503,8.18072157,7.692147339
0,1.0141988660024,-0.462680040169521,1.16246977367805,0,17.74227018,18.95978773,16.65480065
0,0.51434162800336,-0.37393657367363,-0.304043431815163,0,16.3023342,15.87301587,16.75461741
0,0.39200317308095,-0.500585539822196,0.535374265516423,0,17.29291204,17.76319217,17.63211635
0,-0.244377452164701,-0.112970496166582,-0.957440602305367,0,11.27609691,9.574583832,8.09548521
0,1.45090884208788,-1.61944051346671,0.735366122957014,0,15.63159458,14.98827604,14.71500753
0,0.424474722964699,-0.244657655753157,-0.568510840408685,0,17.52762786,17.40653002,19.43353318
0,0.401067956039391,-3.25310542624375,-2.03715683943374,0,8.87292701,9.312136647,7.011178662
0,0.592808344123393,0.369581099678805,0.346068199931601,0,16.27975813,15.67885666,15.46198928
0,1.43811722919237,-1.87569399276599,-1.26095314823218,0,8.503752122,8.760874243,8.297792091
0,2.74960722540682,0.707090675869294,-0.485442763894117,0,21.95783153,22.70059651,22.04471433
0,-0.542211778897721,-1.15867824164291,-0.10072556586549,0,14.1933449,17.52738654,16.1987041
0,0.755963610114245,0.0752298530371601,0.36628123321711,0,17.14785652,16.38612161,14.73663248
0,0.321547483377239,-1.20260267558213,-0.224688786164636,0,12.91555659,12.7998155,12.92019209
0,0.605943514578202,-0.766380747486026,-0.437173137184402,0,15.3256705,15.26717557,13.74751612
0,0.8135926515052,-1.7003596820793,-0.398107832858494,0,20.39279869,18.85932054,16.49078646
0,1.89395982165316,-1.72920981331698,-2.29908784766039,0,8.331774827,8.196501035,8.674738763
0,0.217364569235445,-0.69878429982713,0.00202243741587143,0,15.09705248,14.53621016,14.72305098
0,0.64264228634368,-0.512653203456606,-0.993619629520921,0,19.63601533,17.56081843,18.98007707
0,-0.64813761672167,-0.893762150781173,-0.0754523195175429,0,12.83880171,14.37839733,13.76614548
0,0.512102325359968,-1.25712738194399,-0.0295841802131435,0,16.94836553,15.43621078,15.31048768
0,0.104191833077222,-3.08384518695637,-0.792331723101767,0,12.74312542,12.24944321,15.91863807
0,1.31140351417036,-0.138654807063867,0.308489159699663,0,17.5680394,18.22760957,16.44696208
0,0.618456980076403,-0.94197766820605,-0.5402226206928,0,20.48187826,21.43895349,21.57400157
0,-0.681526861026975,-2.71959108247451,-1.45285297000214,0,17.42354032,14.93080845,15.14617823
0,0.0312806497777031,-2.51776305028781,-2.58132163837583,0,23.51796286,22.44306418,22.18002934
0,0.60050385672186,0.291220316608239,-1.10307312007047,0,16.47039101,17.77703938,15.5994773
0,1.75052318506863,-0.83339890543437,-0.315835137053776,0,16.77489177,16.36743126,15.57328016
0,-0.0812787776477238,-0.579596662856018,0.356521357563279,0,16.63278507,16.03936936,15.45018647
0,0.338754319359066,-1.06767752785406,-0.878853227297355,0,16.4074032,17.65731316,15.07870754
0,1.38276442608378,-1.05087126707234,-0.727064392876952,0,24.68195967,23.66418597,24.84655045
0,0.761977869775582,-1.25039859363229,-0.0231747408218486,0,20.08688097,19.46781116,18.02436814
0,0.341491443019051,-2.77382119872447,-2.1928883994166,0,11.99773628,12.47203579,12.41794311
0,0.95564424001736,-1.03519055984954,-0.569001243365576,0,19.12773105,18.05093527,16.64029536
0,1.86675693931078,0.406417061040989,0.317927217288487,1,21.31848406,20.54424221,19.46089911
0,1.23792446031055,-0.351142625735098,-0.839021059957929,1,9.485311775,8.872892447,8.844794489
0,1.14238600384214,-1.69390753354783,-1.45469569242326,0,17.68348573,17.77747887,16.58778454
0,1.23935547729674,-0.633885311293021,0.764486450297168,0,15.94246329,14.79593852,14.56338845
0,1.37117745758221,-1.5725812210432,-0.70397282921297,0,20.8836994,20.70058268,19.4946213
0,0.145163929163588,-2.75366495383743,-1.3874257593483,0,14.0704946,18.04521837,27.18659893
0,1.08980747407386,-0.217077752492568,-0.74933508408447,0,17.84483783,19.2393736,20.9317403
1,-0.0398223482195698,1.16495281438819,-0.380789833699251,0,12.32937032,12.95268306,9.613688481
1,1.34156353635813,0.844272953341914,0.21890078404675,0,12.51020336,14.69320241,13.43885839
1,-0.0523672089933543,-0.0450171992330889,-0.35225852955787,0,10.81225985,10.89577565,10.35067369
1,-1.14385899943592,0.428220034505837,0.479288452580618,0,13.94169835,14.76594408,12.36476043
1,0.133193472114805,0.980964583805806,0.0961879098393142,0,13.18633809,13.05539527,13.36801792
1,-0.756628640594424,-0.863781439061942,0.138359143783717,0,11.52679474,12.39333604,13.12551272
1,0.105540216437652,0.341430028757593,0.56531185610697,1,10.11904762,16.66666667,10.39383441
1,0.000964277755136097,0.897060633213295,-0.48824020508496,0,11.67576648,11.92675962,11.42089352
1,-0.436022307643745,-0.116553855327447,-0.0591434410009879,0,11.01505856,12.52086811,10.66334303
1,0.956314259408141,0.296289127946335,-0.247418678459758,0,12.37204916,11.43410853,11.22541854
1,0.702849743040917,1.19693691726531,0.613303169028292,1,13.0638678,13.09238429,11.95908154
